Provider,PotentialFraud,TotalClaimAmtReimbursed_log1p,NumClaims_log1p,NumUniqueBeneficiaries_log1p,TotalIPAnnualReimbursementAmt_log1p,TotalOPAnnualReimbursementAmt_log1p,avg_claim_amt_per_claim_log1p,avg_claim_amt_per_beneficiary_log1p,ip_op_ratio,claims_per_day,diag_per_claim,proc_per_claim,NumUniqueDiagnosisCodes,NumUniqueProcedureCodes,claims_x_avgclaim,many_procs_flag,high_total_claim_flag
PRV56696,0,11.145059563776693,3.5553480614894135,3.5263605246161616,12.756073789120553,11.353237817725155,7.619175659498131,7.649014182944403,4.066752698263726,28.195121951219512,3.5,0.1176470588235294,119,4,69220.0,0,0
PRV56697,0,9.979105098994715,4.3694478524670215,3.610917912644224,12.70533466782146,12.00799358886914,5.625959523720978,6.39720739442082,2.0084115567475314,95.0625,2.0256410256410255,0.0,158,0,21570.0,0,0
PRV56699,0,6.311734809152915,1.3862943611198906,1.3862943611198906,0.0,8.296795865770052,5.216745712854225,5.216745712854225,0.0,0.0,4.0,0.0,12,0,550.0,0,0
PRV56700,0,6.46302945692067,1.791759469228055,1.791759469228055,10.646400611577633,9.071193240566023,4.859812404361672,4.859812404361672,4.832183908045977,0.0,1.6,0.0,8,0,640.0,0,0
PRV56701,0,10.5100141888123,3.1780538303479458,3.1354942159291497,11.30615956476456,10.39973746484973,7.375119558641874,7.419544075112304,2.4754946727549467,17.633333333333336,3.217391304347826,0.1304347826086956,74,3,36680.0,0,0
PRV56702,0,10.765343217715396,5.41610040220442,4.418840607796598,14.003002889895557,12.95382874272223,5.358395620645414,6.36033313812295,2.8552964847910993,156.79999999999998,1.7901785714285714,0.0,401,0,47350.0,0,0
PRV56703,0,12.133883600288735,3.8918202981106265,3.8501476017100584,12.44662773246382,11.252741821220257,8.262935149237531,8.305484017727691,3.299909197042418,13.552941176470588,3.5625,0.2291666666666666,171,11,186070.0,0,0
PRV56705,0,11.020610784963102,2.833213344056216,2.833213344056216,11.423449234541875,10.309652415758563,8.2482674474469,8.2482674474469,3.0459693537641575,8.258064516129032,3.3125,0.25,53,4,61120.0,0,0
PRV56706,1,12.755236862726989,5.8522024797744745,4.976733742420574,14.699666865528238,13.75698167605004,6.9069105418887435,7.785836341981007,2.566866352117903,162.0578734858681,1.7694524495677233,0.0461095100864553,614,16,346360.0,1,0
PRV56707,0,7.95892649305011,2.9444389791664403,1.9459101490553132,10.718874489469398,9.886392257107492,5.074479129551149,6.168913139160062,2.299084435401831,0.0,1.8333333333333333,0.0,33,0,2860.0,0,0
PRV56708,0,8.169336395928386,2.0794415416798357,1.791759469228055,0.0,9.897016661405816,6.225124040150168,6.561030665896573,0.0,16.333333333333336,2.857142857142857,0.0,20,0,3530.0,0,0
PRV56710,0,11.077377367258327,4.219507705176107,3.9889840465642745,12.77818431937951,11.692919314755004,6.873704462435666,7.1078889520574515,2.960240561309723,80.16071428571429,2.5671641791044775,0.0895522388059701,172,6,64690.0,0,0
PRV56711,1,11.589432699447986,4.1588830833596715,3.688879454113936,13.463369605647916,11.814739706248908,7.446872142841262,7.926223002937606,5.199881683058493,25.120253164556964,2.492063492063492,0.1428571428571428,157,9,107950.0,0,0
PRV56712,0,8.577535420422398,1.6094379124341005,1.0986122886681098,9.61587214452889,8.860924729719041,7.191805765199868,7.884576510596324,2.127659574468085,1.4545454545454546,4.0,0.5,16,2,5310.0,0,0
PRV56713,0,13.122205364921014,5.159055299214529,4.955827057601261,14.10966489008293,12.757803140382062,7.969257765610695,8.173725479584766,3.864622030237581,80.45430107526882,2.485549132947977,0.2080924855491329,430,36,499920.0,1,1
PRV56715,0,9.834726796965336,2.6390573296152584,2.6390573296152584,11.31351064723008,9.790934566296798,7.270419940998301,7.270419940998301,4.584219362059318,5.121212121212121,3.0,0.0769230769230769,39,1,18670.0,0,0
PRV56716,0,10.765554384199836,4.8283137373023015,4.189654742026425,13.486340991819,12.581116346126487,5.947866525568387,6.592517524907578,2.472492354214632,70.85714285714286,1.9435483870967745,0.0,241,0,47360.0,0,0
PRV56717,0,9.34145634983372,2.1972245773362196,2.0794415416798357,10.786448982761422,9.433563920090563,7.262628600974241,7.396072331972585,3.8688,6.4,2.75,0.125,22,1,11400.0,0,0
PRV56718,0,10.392711531744355,4.962844630259907,4.356708826689592,13.085203419435755,12.445408392801426,5.441197528563316,6.051233187703738,1.896095717884131,126.81761006289308,1.9507042253521127,0.0,277,0,32620.0,0,0
PRV56719,1,11.724813914587886,4.219507705176107,4.060443010546419,13.086137056580172,11.69417144353725,7.520655128944654,7.682215614915801,4.022774672561942,23.50261780104712,2.805970149253731,0.1641791044776119,188,11,123600.0,0,0
PRV56720,0,9.83900236330972,2.5649493574615367,2.5649493574615367,11.370566653647774,9.703877405604633,7.354682176897896,7.354682176897896,5.294871794871795,5.333333333333333,2.5833333333333335,0.1666666666666666,31,2,18750.0,0,0
PRV56721,0,11.004114477128445,5.313205979041787,5.209486152841421,14.108844876335295,12.925377219024307,5.699184461229642,5.803113862584306,3.265684364344861,193.38388625592415,1.7871287128712872,0.0,361,0,60120.0,0,0
PRV56722,0,10.117428893085538,3.258096538021482,3.258096538021482,12.40197243283277,10.953976954355769,6.8995214740550335,6.8995214740550335,4.254634487583071,8.223684210526315,2.68,0.08,67,2,24770.0,0,0
PRV56723,0,7.9483852851118995,2.9444389791664403,2.4849066497880004,10.950824090522444,9.404343433543977,5.064000514635702,5.5540161090558176,4.695222405271829,36.0,1.7222222222222223,0.0,31,0,2830.0,0,0
PRV56724,0,11.36048498857772,3.295836866004329,3.295836866004329,12.542405586735946,10.869919915888612,8.102679576458602,8.102679576458602,5.325470800836979,13.52,3.8461538461538463,0.3076923076923077,100,8,85860.0,0,0
PRV56725,0,11.506011619326117,5.676753802268282,4.890349128221754,13.984088941831365,13.58040955036761,5.835604216511437,6.624527916026698,1.4973244443319966,270.5463258785942,1.6735395189003437,0.0,487,0,99310.0,0,0
PRV56726,0,11.190527716429951,2.833213344056216,2.833213344056216,11.644488671987546,10.477597786622002,8.418146037815003,8.418146037815003,3.212052942833005,10.666666666666666,2.8125,0.125,45,2,72440.0,0,0
PRV56728,0,9.272469743441732,3.7612001156935624,2.8903717578961645,10.779393694214807,10.813377845229256,5.538645742616348,6.44075888816474,0.96658615136876,38.34782608695652,2.0952380952380953,0.0,88,0,10640.0,0,0
PRV56729,0,11.157406994914858,5.393627546352362,5.19295685089021,13.620019867525144,13.059851601031342,5.771441123130016,5.972557887028358,1.75096870342772,130.6839237057221,1.6849315068493151,0.0,369,0,70080.0,0,0
PRV56730,1,12.624621783186262,4.007333185232471,3.951243718581427,13.320330238981729,11.553981032210253,8.635812091632257,8.692960637132307,5.849505710720798,14.653266331658292,3.703703703703704,0.4259259259259259,200,23,303950.0,1,0
PRV56731,1,11.605513761992055,3.044522437723423,3.044522437723423,11.8618978199901,11.322019164484384,8.60995467149755,8.60995467149755,1.7158073105785523,5.47945205479452,3.45,0.2,69,4,109700.0,0,0
PRV56732,1,12.060590121785896,3.367295829986474,3.295836866004329,12.77218443156644,11.092260420912195,8.728541740087397,8.802638148004677,5.365214742613463,8.615384615384615,3.9642857142857144,0.2142857142857142,111,6,172920.0,0,0
PRV56733,0,11.722383799419628,5.293304824724492,4.499809670330265,13.313646327368854,12.757860733950029,6.43571320989252,7.234460875743127,1.7433121202522532,240.5153374233129,1.883838383838384,0.0252525252525252,373,5,123300.0,0,0
PRV56734,0,11.605513761992055,3.1354942159291497,3.1354942159291497,12.5864626512414,11.023714551176646,8.514662719744372,8.514662719744372,4.7719784700701355,5.43820224719101,3.636363636363636,0.2727272727272727,80,6,109700.0,0,0
PRV56735,0,11.802837549096656,6.023447592961033,5.655991810819852,14.45375319457491,13.963991768106034,5.784885113309533,6.152471369034837,1.6319273836923631,255.25413533834583,1.5533980582524272,0.0,640,0,133630.0,0,0
PRV56738,0,12.501280081273531,6.240275845170769,5.707110264748875,14.852017274583629,13.886184282692271,6.264855533589603,6.798609831721339,2.626976510160916,332.6700507614213,1.482421875,0.02734375,759,14,268680.0,1,0
PRV56739,0,9.31928445896536,1.791759469228055,1.791759469228055,11.1447705923684,8.564267598802166,7.7102051944325325,7.7102051944325325,13.206106870229007,8.333333333333334,3.8,0.4,19,2,11150.0,0,0
PRV56740,0,9.073489189226986,3.828641396489095,3.6635616461296463,12.234664961456772,11.37516801226265,5.271859307585015,5.440136687634958,2.36198783427063,56.25,2.2222222222222223,0.0,100,0,8720.0,0,0
PRV56741,0,8.634264863002075,3.258096538021482,3.258096538021482,11.746660725568896,11.029731220816553,5.419649651715562,5.419649651715562,2.0481517509727625,625.0,2.08,0.0,52,0,5620.0,0,0
PRV56742,0,11.701485853054026,3.58351893845611,3.49650756146648,12.580944516553508,10.878631927203992,8.146419323098003,8.236006643958019,5.486705638317933,9.007352941176473,3.1714285714285713,0.2285714285714285,111,8,120750.0,0,0
PRV56743,0,11.751635231665803,5.976350909297934,5.796057750765372,14.29446215943393,13.789680824096491,5.780908425386908,5.961193906203548,1.6566239096972806,343.22,1.4961832061068705,0.0,588,0,126960.0,0,0
PRV56745,0,10.220522095264863,4.890349128221754,3.9889840465642745,13.42646146670228,12.438655506059124,5.342479232030306,6.252121985674932,2.68534294884495,116.16,1.9772727272727273,0.0,261,0,27460.0,0,0
PRV56746,0,12.049600105604084,3.784189633918261,3.7612001156935624,12.654217221985476,11.96324283514874,8.2886455292799,8.312170181215222,1.9956654767975524,16.219298245614038,3.2790697674418605,0.2558139534883721,141,11,171030.0,0,0
PRV56747,0,9.82720028436401,2.833213344056216,2.833213344056216,12.133399796939983,10.874853418618248,7.05542068912039,7.05542068912039,3.5203482869581677,5.224489795918367,2.3125,0.0625,37,1,18530.0,0,0
PRV56748,1,14.163191880257603,6.139884552226255,5.8916442118257715,15.143678065869912,13.840155364533906,8.02579109459572,8.274568166216719,3.682247914532416,193.99909502262443,1.7105831533477325,0.1079913606911447,792,50,1415780.0,1,1
PRV56749,0,11.610151989231213,3.367295829986474,3.295836866004329,12.39189224370396,11.20151065243636,8.278192433672587,8.35228226309746,3.2883670125614417,8.808988764044944,3.75,0.3928571428571428,105,11,110210.0,0,0
PRV56750,0,10.179261503913535,2.4849066497880004,2.4849066497880004,11.374593998975705,9.523032079931992,7.781745651365583,7.781745651365583,6.370153621068032,3.2702702702702697,2.8181818181818183,0.1818181818181818,31,2,26350.0,0,0
PRV56751,0,11.366870261503118,4.442651256490317,3.951243718581427,12.785885940769596,11.976225424749344,6.937013527509003,7.435623091472511,2.247152834581262,85.01204819277109,2.119047619047619,0.0357142857142857,178,3,86410.0,0,0
PRV56752,0,9.687878048875998,3.258096538021482,3.218875824868201,10.230666742245749,11.244928365834843,6.470489858324175,6.511249912245445,0.36266178585436,25.0,2.6,0.08,65,2,16119.999999999998,0,0
PRV56753,0,11.513735137097267,3.218875824868201,3.091042453358316,12.69189118226389,11.077995500207496,8.335911094196945,8.469412517539979,5.022400741541789,8.0,3.4583333333333335,0.25,83,6,100080.0,0,0
PRV56754,0,11.212509323993688,4.700480365792417,4.2626798770413155,13.440687645597446,12.51968193398945,6.522618833561534,6.964945438349937,2.5118208060803155,65.28021978021978,2.18348623853211,0.018348623853211,238,2,74050.0,0,0
PRV56755,0,10.899716371226631,2.9444389791664403,2.8903717578961645,11.495077126806448,9.836866865194231,8.009658443071181,8.066798399064236,5.25013361838589,9.529411764705882,3.0555555555555554,0.1666666666666666,55,3,54160.0,0,0
PRV56758,0,12.013039928525783,6.2766434893416445,5.8522024797744745,14.50090828895406,14.117776516682529,5.741486997203919,6.165811305988718,1.466871655382432,321.8732876712329,1.3954802259887005,0.0,741,0,164890.0,0,0
PRV56759,0,10.249238041316636,2.4849066497880004,2.4849066497880004,12.028505767315895,9.9045370016717,7.851696550450773,7.851696550450773,8.364635364635365,2.372549019607843,4.0,0.1818181818181818,44,2,28260.0,0,0
PRV56760,0,12.145797025305598,6.467698726104354,6.0014148779611505,15.134968025377397,14.309756088489198,5.683055937015976,6.148993067534775,2.2823652135719774,415.109437751004,1.3888024883359251,0.0,893,0,188300.0,0,0
PRV56761,0,13.631853309531271,4.770684624465665,4.68213122712422,14.323286135063311,12.351129242105351,8.869818751072685,8.959151836971987,7.186186316062624,26.124045801526716,3.1794871794871793,0.3504273504273504,372,41,832220.0,1,1
PRV56762,0,9.27902652976463,3.688879454113936,3.58351893845611,12.33609601723809,11.07241850011319,5.619006359843417,5.726847747587197,3.538449588317539,89.47058823529412,2.2051282051282053,0.0,86,0,10710.000000000002,0,0
PRV56763,0,11.665569295784824,3.295836866004329,3.258096538021482,12.7976327376481,10.481812933648737,8.407687343592059,8.446899474196238,10.133482893998876,5.365079365079366,4.384615384615385,0.5,114,13,116490.0,1,0
PRV56764,0,11.468775020634858,5.308267697401205,4.941642422609304,13.6574651368023,12.969261147761042,6.167558210138652,6.5357423410173565,1.9901403197986107,108.024064171123,1.8208955223880596,0.0149253731343283,366,3,95680.0,0,0
PRV56765,0,8.694669696546992,3.1354942159291497,3.091042453358316,10.821796246953596,10.491024186183038,5.607138071838739,5.653491184360502,1.3920533481522646,14.23529411764706,2.409090909090909,0.0,53,0,5970.0,0,0
PRV56766,0,10.117832509493988,3.4011973816621555,3.332204510175204,12.24630726758099,11.035550735793713,6.751665939558957,6.823044284385947,3.356060606060606,15.867924528301884,2.2758620689655173,0.0344827586206896,66,1,24780.0,0,0
PRV56767,0,10.850714777975869,2.9444389791664403,2.9444389791664403,12.006895833668064,10.619398657694624,7.960672608388117,7.960672608388117,4.004887585532747,6.230769230769231,3.9444444444444446,0.1666666666666666,71,3,51570.0,0,0
PRV56768,0,9.741027444837728,1.6094379124341005,1.6094379124341005,9.75272280064639,8.385032287813898,8.35490952835879,8.35490952835879,3.9269406392694064,1.6,8.0,0.5,32,2,17000.0,0,0
PRV56769,0,10.46655452114778,3.1780538303479458,3.091042453358316,11.578441633055249,11.206142119216048,7.331686514962425,7.422601381210934,1.4510736613210111,15.558823529411766,3.782608695652174,0.1304347826086956,87,3,35120.0,0,0
PRV56771,0,6.133398042996649,1.0986122886681098,1.0986122886681098,8.853808274977197,8.850947451970402,5.442417710521793,5.442417710521793,1.002865329512894,0.0,2.5,0.0,5,0,460.0,0,0
PRV56772,0,10.778143459633002,4.2626798770413155,4.007333185232471,13.190192104871835,12.006895833668064,6.531085852609511,6.790263867465967,3.2651330241640224,42.98245614035088,2.5714285714285716,0.0714285714285714,180,5,47960.0,0,0
PRV56773,0,11.077995500207496,3.784189633918261,3.5263605246161616,12.372650078151263,11.842739873070231,7.317444013150461,7.581982170144035,1.6987847846408284,27.191176470588236,2.744186046511628,0.0232558139534883,118,1,64730.0,0,0
PRV56774,0,8.294299608857235,0.6931471805599453,0.6931471805599453,9.642187721358466,7.00397413672268,8.294299608857235,8.294299608857235,14.0,0.25,9.0,0.0,9,0,4000.0,0,0
PRV56775,0,10.444386409308262,2.9444389791664403,2.9444389791664403,11.855812795093666,10.82139697362574,7.554509419972372,7.554509419972372,2.8134984025559104,6.230769230769231,3.388888888888889,0.0555555555555555,61,1,34350.0,0,0
PRV56777,0,11.636478488848525,3.80666248977032,3.80666248977032,12.611507753188327,11.49721266292556,7.852668805894653,7.852668805894653,3.047440065014222,16.834782608695647,3.409090909090909,0.1818181818181818,150,8,113150.0,0,0
PRV56778,0,11.71325883081587,3.6635616461296463,3.6635616461296463,12.645781357918468,11.233885937899789,8.07597545465474,8.07597545465474,4.103767349636484,12.134453781512605,3.631578947368421,0.2105263157894736,138,8,122180.0,0,0
PRV56780,0,6.78105762593618,2.0794415416798357,2.0794415416798357,11.464585699356135,10.3119814027043,4.841934833254266,4.841934833254266,3.1665004985044867,0.0,2.7142857142857144,0.0,19,0,880.0,0,0
PRV56782,0,11.407687164066097,5.666426688112432,4.700480365792417,14.16931809481781,13.663630132491654,5.74791011062961,6.717538415939449,1.658126622356214,164.24554455445545,1.5902777777777777,0.0,458,0,90010.0,0,0
PRV56783,0,10.143724181276514,4.454347296253507,4.248495242049359,12.736174287369808,12.019869565361564,5.7043705370077555,5.912288010094029,2.0468618238766414,60.20833333333333,1.9058823529411764,0.0,162,0,25430.0,0,0
PRV56784,0,8.842315546841863,2.995732273553991,2.9444389791664403,10.839208293273227,10.26851253764627,5.900473971733108,5.95439706963353,1.7695244706699065,361.00000000000017,2.736842105263158,0.0,52,0,6920.0,0,0
PRV56788,0,10.821197277163698,5.181783550292085,4.762173934797756,13.193513121169037,12.805433734273436,5.648556390072751,6.069901191215801,1.4741481095032811,139.24,1.694915254237288,0.0,300,0,50070.0,0,0
PRV56789,0,11.058968398224945,4.219507705176107,3.912023005428146,12.387064151531929,11.825405022561844,6.855314429311337,7.167903589250745,1.7535850160959907,59.06578947368421,2.343283582089552,0.044776119402985,157,3,63510.0,0,0
PRV56790,0,10.462846164547514,4.5217885770490405,4.174387269895637,12.922865549419692,12.0702586497481,5.954555445834353,6.305761925273449,2.345761741122566,72.64035087719299,2.120879120879121,0.0,193,0,34990.0,0,0
PRV56791,0,11.112910477933845,5.455321115357702,5.093750200806762,13.771382061319198,13.0557982707956,5.665327133766881,6.0277131365730785,2.045382642154767,171.80063291139243,1.7210300429184548,0.0042918454935622,401,1,67030.0,0,0
PRV56792,0,7.808323050391056,2.1972245773362196,2.1972245773362196,10.546682644153424,10.016414371391338,5.731721843345443,5.731721843345443,1.6994193836534166,9.142857142857142,2.375,0.0,19,0,2460.0,0,0
PRV56793,0,10.93900028426092,3.4657359027997265,3.4011973816621555,12.080685144076348,11.548109194304711,7.505545504450263,7.572201392788534,1.7033211044603205,13.164383561643834,2.6451612903225805,0.064516129032258,82,2,56330.0,0,0
PRV56796,0,11.177326846633411,4.532599493153256,4.477336814478207,13.131404384056443,12.065263404929633,6.656810347646218,6.712620953638771,2.9041616301156967,119.2112676056338,2.0869565217391304,0.0217391304347826,192,2,71490.0,0,0
PRV56797,0,7.13966033596492,1.791759469228055,1.791759469228055,8.853808274977197,8.618123909994678,5.53338948872752,5.53338948872752,1.2658227848101269,0.0,1.2,0.0,6,0,1260.0,0,0
PRV56798,0,9.220389707829185,3.218875824868201,3.1354942159291497,11.476686701382784,11.432593548813283,6.044610291317069,6.131424098415708,1.0450801907238838,10.105263157894736,2.875,0.0,69,0,10100.0,0,0
PRV56800,0,11.52120112702131,4.060443010546419,3.8918202981106265,12.258290262599864,11.78973110286716,7.478705089770433,7.6504661339990925,1.59769504890439,25.582677165354333,2.789473684210526,0.1052631578947368,159,6,100830.0,0,0
PRV56801,0,9.01322999770879,3.258096538021482,3.218875824868201,10.935265353017014,10.639957597831891,5.79727281774354,5.837973371981905,1.343548000957625,9.057971014492754,2.16,0.0,54,0,8210.0,0,0
PRV56802,0,12.128116509451258,2.6390573296152584,2.4849066497880004,12.780044884682216,9.188197007290492,9.563232014400356,9.730275288953909,36.304703476482615,2.9649122807017543,7.076923076923077,0.5384615384615384,92,7,185000.0,0,0
PRV56803,0,12.674265260879746,6.679599185844383,6.0330862217988015,15.062586241613902,14.423209321294571,5.998405809514617,6.644878383141633,1.895300076244418,477.0,1.2767295597484276,0.0088050314465408,1015,7,319420.0,0,0
PRV56805,0,4.2626798770413155,0.6931471805599453,0.6931471805599453,0.0,6.90875477931522,4.2626798770413155,4.2626798770413155,0.0,0.0,1.0,0.0,1,0,70.0,0,0
PRV56807,0,10.03192474171143,4.5217885770490405,4.454347296253507,13.196358914666057,12.090947948358982,5.525015034062604,5.592960448972852,3.020476858345021,72.00869565217391,2.032967032967033,0.0,185,0,22740.0,0,0
PRV56808,1,12.979903097789476,4.143134726391533,4.143134726391533,13.60574092577676,11.218299338284016,8.852909381937948,8.852909381937948,10.885741138560688,16.933920704845814,3.903225806451613,0.4193548387096774,242,26,433610.0,1,0
PRV56809,0,10.720421929870149,3.80666248977032,3.737669618283368,11.97029334836139,11.13504147662283,6.937181680579138,7.0077330408965155,2.3054136874361593,30.25,2.6818181818181817,0.0909090909090909,118,4,45269.99999999999,0,0
PRV56810,0,8.973478148521036,2.70805020110221,2.70805020110221,0.0,11.042617789507126,6.336066909812445,6.336066909812445,0.0,4.8999999999999995,3.0,0.0,42,0,7890.0,0,0
PRV56811,0,11.57167538946275,4.143134726391533,4.110873864173311,12.821909423934535,11.904366020510656,7.44511603400982,7.477887008645535,2.5031438036643907,34.017699115044245,2.274193548387097,0.0967741935483871,141,6,106050.0,0,0
PRV56813,0,10.432379002113745,4.672828834461906,4.430816798843313,12.508068041876236,12.545116572519204,5.772028736262449,6.015951437686843,0.9636292390994584,74.41059602649007,1.820754716981132,0.0,193,0,33940.0,0,0
PRV56816,0,8.859505484519133,2.772588722239781,2.772588722239781,10.168578864458096,10.499325055627958,6.153441663184704,6.153441663184704,0.718379718930835,10.714285714285715,3.2666666666666666,0.0,49,0,7040.0,0,0
PRV56818,0,10.726368298094252,3.044522437723423,2.8903717578961645,11.40557407995762,11.023877640745798,7.731053144007127,7.893506224102462,1.4647749510763208,17.39130434782609,3.1,0.4,62,8,45540.0,0,0
PRV56819,0,12.305469916333228,3.258096538021482,3.1780538303479458,12.904582918963465,10.65563450614867,9.086702731518004,9.17007528757009,9.47796370492576,3.881987577639751,5.16,0.68,129,17,220900.0,1,0
PRV56820,0,6.710523109452428,1.791759469228055,1.6094379124341005,9.305741456739437,7.1785454837637,5.10594547390058,5.327876168789581,8.396946564885496,0.0,2.0,0.0,10,0,820.0,0,0
PRV56821,0,8.058643712215618,2.5649493574615367,2.4849066497880004,9.963688555226884,9.883845912280838,5.5772109329667385,5.663907001739977,1.0831208567057624,7.199999999999999,1.8333333333333333,0.0,22,0,3160.0,0,0
PRV56823,0,8.751632702472298,2.9444389791664403,2.772588722239781,11.42125963644348,11.13358121731339,5.863946782354701,6.0457948916530295,1.3333333333333333,8.1,2.888888888888889,0.0,52,0,6320.0,0,0
PRV56824,0,10.769347775610916,4.919980925828125,4.836281906951478,13.206209918245792,12.62787359425416,5.859528519866547,5.943638917625377,1.783072079753394,95.340206185567,1.911764705882353,0.0,260,0,47540.0,0,0
PRV56826,0,9.94611591459175,3.218875824868201,3.218875824868201,11.24217916922465,10.484333519758916,6.769163485049508,6.769163485049508,2.1337062937062936,14.048780487804878,3.5833333333333335,0.0833333333333333,86,2,20870.0,0,0
PRV56828,0,10.60932882115496,4.962844630259907,4.882801922586371,13.10144817142195,12.42179271082814,5.656976256656396,5.737335365047694,1.9732016925246827,117.91812865497076,1.7816901408450705,0.0,253,0,40510.0,0,0
PRV56829,0,10.93793458372845,5.267858159063328,4.564348191467836,13.325942385078196,13.019180488994277,5.6786506464537885,6.385726785878091,1.359018138276642,96.5,1.7357512953367875,0.0,335,0,56270.00000000001,0,0
PRV56830,0,8.791941988456118,2.0794415416798357,2.0794415416798357,9.956601688185614,9.50680873170858,6.846943139585379,6.846943139585379,1.5680297397769516,1.0,3.857142857142857,0.0,27,0,6580.0,0,0
PRV56831,0,6.634633357861686,1.791759469228055,1.791759469228055,10.457401400981889,8.799510901368867,5.030437921392435,5.030437921392435,5.248868778280543,2.2727272727272725,2.8,0.0,14,0,760.0,0,0
PRV56832,0,8.925454386826402,2.4849066497880004,2.4849066497880004,10.404293143019792,10.181157167204905,6.528887841302981,6.528887841302981,1.25,0.0,1.2727272727272727,0.0,14,0,7520.0,0,0
PRV56833,0,6.566672429803241,2.1972245773362196,2.0794415416798357,10.769768376656003,9.34233308143468,4.497028027368389,4.629165691544307,4.168273444347064,0.0,3.125,0.0,25,0,710.0,0,0
PRV56834,0,8.832149906002899,2.833213344056216,1.9459101490553132,8.006700845440367,9.53755560876329,6.061748251777856,7.041119991049561,0.2162941600576784,85.33333333333333,2.375,0.0,38,0,6850.0,0,0
PRV56835,0,10.112167001239516,4.6443908991413725,3.970291913552122,13.158542932458984,12.529463261064848,5.4815689114809105,6.162990864932359,1.875886524822695,160.74242424242422,1.805825242718447,0.0,186,0,24640.0,0,0
PRV56836,0,6.608000625296087,1.3862943611198906,1.3862943611198906,0.0,8.54110501146255,5.512083756049649,5.512083756049649,0.0,2.25,1.6666666666666667,0.0,5,0,740.0,0,0
PRV56837,0,9.750977193313805,3.7612001156935624,3.332204510175204,11.900979882818598,11.412342407950504,6.015692475675122,6.45665336297987,1.630100630321796,12.970588235294118,2.5238095238095237,0.0,106,0,17170.0,0,0
PRV56839,0,9.790934566296798,2.5649493574615367,2.5649493574615367,11.717505780625045,10.292857153479408,7.306643249507263,7.306643249507263,4.15650406504065,4.235294117647059,3.0833333333333335,0.1666666666666666,37,2,17870.0,0,0
PRV56840,0,9.85697229879466,4.499809670330265,3.5263605246161616,12.31219237291383,12.172986278742368,5.372934839702697,6.3621395165964945,1.1493617241201095,65.46280991735537,1.9662921348314608,0.0,175,0,19090.0,0,0
PRV56843,0,6.7580945044277305,1.0986122886681098,1.0986122886681098,0.0,7.719129840906732,6.066108090103747,6.066108090103747,0.0,0.0,5.5,0.0,11,0,860.0,0,0
PRV56845,0,6.398594934535208,2.302585092994046,2.302585092994046,11.170449240431308,9.36314729221994,4.214593690373678,4.214593690373678,6.094420600858369,0.0,2.5555555555555554,0.0,23,0,600.0,0,0
PRV56846,0,8.85666093701725,3.091042453358316,2.302585092994046,11.05407540279458,10.106469212026385,5.81498304679571,6.660575149839686,2.5795918367346937,441.00000000000017,2.4761904761904763,0.0,52,0,7020.0,0,0
PRV56850,0,8.444837529224097,2.8903717578961645,1.9459101490553132,10.434145214930489,10.565427823471362,5.6150584018936,6.654152520183219,0.8769667268506577,14.45,2.2941176470588234,0.0,39,0,4650.0,0,0
PRV56851,0,8.906664409770052,3.044522437723423,2.0794415416798357,8.294299608857235,10.835080604418726,5.91350300563827,6.9615668284734245,0.0787866850502265,25.0,2.8,0.0,56,0,7380.0,0,0
PRV56852,0,7.581209826196346,3.044522437723423,2.302585092994046,0.0,9.317489287493226,4.59511985013459,5.3880565013029065,0.0,0.0,2.45,0.0,49,0,1960.0,0,0
PRV56853,0,8.58316818033977,3.332204510175204,1.9459101490553132,10.540090836284206,10.198430699466112,5.2921875061725,6.792344427470809,1.4072970960536113,11.390625,2.8518518518518516,0.0,77,0,5340.0,0,0
PRV56854,0,6.398594934535208,1.3862943611198906,1.3862943611198906,0.0,8.738895704934043,5.303304908059076,5.303304908059076,0.0,9.0,3.3333333333333335,0.0,10,0,600.0,0,0
PRV56855,0,5.673323267171493,1.6094379124341005,1.3862943611198906,0.0,9.309370895439136,4.297285406218791,4.581560320348958,0.0,1.1428571428571428,3.0,0.0,12,0,290.0,0,0
PRV56856,0,10.07200594918639,4.51085950651685,3.4657359027997265,12.488394125646108,11.742218072031298,5.575949103146316,6.639285315840757,2.1089289973761627,135.0,2.0,0.0,180,0,23670.0,0,0
PRV56857,0,9.70996348123418,3.8501476017100584,3.044522437723423,13.014312579513614,12.00034529783556,5.8840487807720345,6.715383386334681,2.75652601191573,60.457142857142856,2.0434782608695654,0.0,94,0,16480.0,0,0
PRV56858,0,8.97094039814245,3.713572066704308,3.1780538303479458,12.409262438128426,11.11678177712113,5.2870036066477635,5.8382373537792525,3.641848714519245,26.666666666666668,2.25,0.0,90,0,7870.0,0,0
PRV56860,0,7.852050207265889,1.3862943611198906,1.3862943611198906,0.0,8.172164452111904,6.7542155236136345,6.7542155236136345,0.0,0.4499999999999999,3.3333333333333335,0.0,10,0,2570.0,0,0
PRV56861,0,8.623533227187563,3.4657359027997265,3.1354942159291497,12.02263646777701,10.786035340845324,5.194926236541499,5.536259960737952,3.4439387670666113,25.972972972972972,2.3548387096774195,0.0,73,0,5560.0,0,0
PRV56862,0,8.003363058629947,2.70805020110221,2.1972245773362196,12.565148205682643,10.42171570981886,5.368642683268766,5.926259136982707,8.528886241810602,28.0,2.142857142857143,0.0,30,0,2990.0,0,0
