Provider,PotentialFraud,TotalClaimAmtReimbursed,TotalDeductibleAmtPaid,TotalIPAnnualReimbursementAmt,TotalOPAnnualReimbursementAmt,NumClaims,NumUniqueBeneficiaries,AvgClaimDuration,NumUniqueDiagnosisCodes,NumUniqueProcedureCodes,TotalClaimAmtReimbursed_winsor,TotalDeductibleAmtPaid_winsor,TotalIPAnnualReimbursementAmt_winsor,TotalOPAnnualReimbursementAmt_winsor,avg_claim_amt_per_claim,avg_claim_amt_per_beneficiary,beneficiaries_per_claim,ip_op_ratio,high_total_claim_flag,claims_per_day,diag_per_claim,proc_per_claim,TotalClaimAmtReimbursed_log1p,TotalIPAnnualReimbursementAmt_log1p,TotalOPAnnualReimbursementAmt_log1p,NumClaims_log1p,NumUniqueBeneficiaries_log1p,avg_claim_amt_per_claim_log1p,avg_claim_amt_per_beneficiary_log1p,claims_x_avgclaim,many_procs_flag,max_log1p_zscore
PRV56471,0,10490,190.0,95340,114460,43,21,2.395348837209302,99,0,10490.0,190.0,95340.0,114460.0,243.95348837209303,499.5238095238095,0.4883720930232558,0.8329547440153765,0,17.951456310679614,2.302325581395349,0.0,9.258273025731485,11.465215217480818,11.647989432601497,3.784189633918261,3.091042453358316,5.5010683491429795,6.215655169099931,10490.0,0,0.557126346808981
PRV56473,0,71310,7646.0,376690,138670,55,50,1.7636363636363637,158,5,71310.0,7646.0,376690.0,138670.0,1296.5454545454545,1426.2,0.9090909090909091,2.716449123819139,0,31.185567010309278,2.8727272727272726,0.09090909090909091,11.174805872202667,12.839180501703721,11.83985950008702,4.02535169073515,3.9318256327243257,7.1682296468313975,7.263469761825745,71310.0,0,0.6434760759954704
PRV56474,0,13970,1208.0,126790,71140,31,27,0.9032258064516128,71,0,13970.0,1208.0,126790.0,71140.0,450.64516129032256,517.4074074074074,0.8709677419354839,1.7822603317402306,0,34.32142857142858,2.2903225806451615,0.0,9.544739031650487,11.750295340548229,11.17241910219308,3.4657359027997265,3.332204510175204,6.112896830132779,6.250761433916317,13970.0,0,0.20316816749738234
PRV56475,0,11180,0.0,120400,58290,34,18,1.2058823529411764,81,0,11180.0,0.0,120400.0,58290.0,328.8235294117647,621.1111111111111,0.5294117647058824,2.065534396980614,0,28.195121951219512,2.3823529411764706,0.0,9.321971188147367,11.698583117470207,10.973202986493744,3.5553480614894135,2.9444389791664403,5.798557752067456,6.433118712012674,11180.0,0,0.35444522201145007
PRV56476,0,6700,1068.0,6000,4670,4,4,1.5,13,1,6700.0,1068.0,6000.0,4670.0,1675.0,1675.0,1.0,1.284796573875803,0,2.6666666666666665,3.25,0.25,8.81001204797317,8.699681400989514,8.449128460502108,1.6094379124341003,1.6094379124341003,7.424165281042028,7.424165281042028,6700.0,0,1.2862838851152179
PRV56477,0,4460,70.0,34500,16540,9,8,1.4444444444444444,27,0,4460.0,70.0,34500.0,16540.0,495.55555555555554,557.5,0.8888888888888888,2.0858524788391777,0,6.230769230769231,3.0,0.0,8.403128235128264,10.448743588106625,9.713597426242222,2.302585092994046,2.1972245773362196,6.207695371597232,6.3252546185092555,4460.0,0,0.7752525071414808
PRV56478,0,638850,70698.0,1319270,344410,152,127,3.6973684210526314,420,37,638850.0,70698.0,1319270.0,344410.0,4202.960526315789,5030.314960629921,0.8355263157894737,3.8305217618536047,1,41.11032028469751,2.763157894736842,0.24342105263157895,13.367426529330915,14.092589869276527,12.749590990630765,5.030437921392435,4.852030263919617,8.343782342398951,8.523436652513071,638850.0,1,1.594668312817978
PRV56479,0,38990,700.0,613260,450160,140,118,1.5214285714285714,289,0,38990.0,700.0,613260.0,450160.0,278.5,330.4237288135593,0.8428571428571429,1.3623156211124934,0,92.01877934272301,2.0642857142857145,0.0,10.571086129249698,13.326545899179596,13.017360575537072,4.948759890378168,4.77912349311153,5.633002292595154,5.803397704159897,38990.0,0,1.1064583917095452
PRV56480,0,3120,70.0,34280,18580,21,19,1.0952380952380951,46,0,3120.0,70.0,34280.0,18580.0,148.57142857142858,164.21052631578948,0.9047619047619048,1.844994617868676,0,19.17391304347826,2.1904761904761907,0.0,8.045908742270779,10.442346543814823,9.829894832232755,3.091042453358316,2.995732273553991,5.0077740618152236,5.1072205776755135,3120.0000000000005,0,0.9895158145592131
PRV56481,1,668910,79182.0,1990590,179430,128,85,3.6953125,389,40,668910.0,79182.0,1990590.0,179430.0,5225.859375,7869.529411764706,0.6640625,11.093964220030095,1,34.6384778012685,3.0390625,0.3125,13.413406295880836,14.503942137534004,12.097546011895217,4.859812404361672,4.454347296253507,8.561565874773436,8.970880608750566,668910.0,1,1.6673022238187147
PRV56482,0,14780,0.0,210600,130770,28,21,1.5,84,0,14780.0,0.0,210600.0,130770.0,527.8571428571429,703.8095238095239,0.75,1.610461114934618,0,18.666666666666668,3.0,0.0,9.601097851212073,12.25772062700882,11.781202980885151,3.367295829986474,3.091042453358316,6.27071834407813,6.557927587313766,14780.0,0,0.44686508300052186
PRV56483,0,25850,2226.0,138570,97510,32,29,1.71875,77,1,25850.0,2226.0,138570.0,97510.0,807.8125,891.3793103448276,0.90625,1.4210850169213414,0,18.618181818181817,2.40625,0.03125,10.160104563907877,11.839138108635964,11.487720471135004,3.4965075614664802,3.4011973816621555,6.695567122581889,6.793891278005471,25850.0,0,0.29421276210494585
PRV56484,0,6980,0.0,11000,24860,9,9,2.4444444444444446,31,0,6980.0,0.0,11000.0,24860.0,775.5555555555555,775.5555555555555,1.0,0.4424778761061947,0,3.6818181818181817,3.4444444444444446,0.0,8.850947451970402,9.305741456739435,10.121055589517152,2.302585092994046,2.302585092994046,6.654868186140909,6.654868186140909,6980.0,0,0.7752525071414808
PRV56485,0,26790,1208.0,133100,155630,48,22,2.3125,121,1,26790.0,1208.0,133100.0,155630.0,558.125,1217.7272727272727,0.4583333333333333,0.8552335667930347,0,20.756756756756758,2.5208333333333335,0.020833333333333332,10.19582128920296,11.798863517502989,11.955243099674782,3.8918202981106265,3.1354942159291497,6.326373061753012,7.105562374119533,26790.0,0,0.537390505059904
PRV56486,0,26220,270.0,363620,226860,77,37,1.818181818181818,173,0,26220.0,270.0,363620.0,226860.0,340.5194805194805,708.6486486486486,0.4805194805194805,1.6028387551794059,0,42.35000000000001,2.2467532467532467,0.0,10.174315895415749,12.803867395393238,12.332092774108256,4.356708826689592,3.6375861597263857,5.833404721364808,6.564769986492976,26220.0,0,0.7334055162440015
PRV56487,0,12230,1358.0,127100,57420,27,27,2.074074074074074,82,1,12230.0,1358.0,127100.0,57420.0,452.962962962963,452.962962962963,1.0,2.2135144548937653,0,13.017857142857144,3.037037037037037,0.037037037037037035,9.411728991487363,11.752737324967208,10.958165369058063,3.332204510175204,3.332204510175204,6.118015615336836,6.118015615336836,12230.0,0,0.294449875122956
PRV56489,0,9350,100.0,100940,35470,21,20,1.761904761904762,35,0,9350.0,100.0,100940.0,35470.0,445.23809523809524,467.5,0.9523809523809523,2.845785170566676,0,11.918918918918918,1.6666666666666667,0.0,9.143238568435446,11.522291466720553,10.476470740209276,3.091042453358316,3.044522437723423,6.1008526554004,6.149536101678477,9350.0,0,0.27277503934098546
PRV56490,0,78170,10680.0,142740,24140,14,14,2.2857142857142856,77,6,78170.0,10680.0,142740.0,24140.0,5583.571428571428,5583.571428571428,1.0,5.9130074565037285,0,6.125,5.5,0.42857142857142855,11.266654013763995,11.868787078245228,10.091666918814242,2.70805020110221,2.70805020110221,8.627762972403413,8.627762972403413,78170.0,0,1.5731074595417598
PRV56494,0,185430,1450.0,2186630,1866630,560,257,2.007142857142857,752,0,185430.0,1450.0,2186630.0,1866630.0,331.125,721.5175097276265,0.4589285714285714,1.1714319388416559,0,279.0035587188612,1.3428571428571427,0.0,12.130438124177513,14.597872561143527,14.439645759711867,6.329720905522696,5.552959584921617,5.805511404079978,6.582741654610056,185430.0,0,1.8944517756023431
PRV56495,0,11750,220.0,82230,115110,36,23,0.8055555555555556,91,0,11750.0,220.0,82230.0,115110.0,326.3888888888889,510.8695652173913,0.6388888888888888,0.7143601772217879,0,44.689655172413794,2.5277777777777777,0.0,9.371693622333941,11.317287638902792,11.653652159213914,3.6109179126442243,3.1780538303479458,5.791148726941748,6.238069837149047,11750.0,0,0.38052065594478884
PRV56496,0,13620,130.0,75510,41850,41,28,1.6829268292682926,88,0,13620.0,130.0,75510.0,41850.0,332.1951219512195,486.42857142857144,0.6829268292682927,1.8043010752688171,0,24.36231884057971,2.1463414634146343,0.0,9.519367998447342,11.232033619988815,10.641870970494749,3.7376696182833684,3.367295829986474,5.808728270183179,6.189143759556257,13620.0,0,0.3475159935037988
PRV56497,0,12540,70.0,123840,55410,30,23,1.4666666666666666,74,0,12540.0,70.0,123840.0,55410.0,418.0,545.2173913043479,0.7666666666666667,2.234975636166757,0,20.454545454545457,2.466666666666667,0.0,9.43675855582405,11.726753763726352,10.922533408982428,3.4339872044851463,3.1780538303479458,6.037870919922137,6.303017049075268,12540.0,0,0.19139987799978161
PRV56498,0,2510,0.0,12200,33920,7,6,1.0,26,0,2510.0,0.0,12200.0,33920.0,358.57142857142856,418.3333333333333,0.8571428571428571,0.3596698113207547,0,7.0,3.7142857142857144,0.0,7.828436359157585,9.409273194575334,10.431789570603355,2.0794415416798357,1.9459101490553132,5.884912846080002,6.038666148592276,2510.0,0,0.9463867411961446
PRV56500,0,65010,4074.0,431960,376430,151,74,1.5695364238410596,294,0,65010.0,4074.0,431960.0,376430.0,430.5298013245033,878.5135135135135,0.4900662251655629,1.1475174667268815,0,96.20675105485232,1.9470198675496688,0.0,11.082311765329093,12.976090585373186,12.838490042494378,5.0238805208462765,4.31748811353631,6.067336572621847,6.77936892905504,65010.0,0,1.028772585766061
PRV56501,1,175190,5810.0,1640190,633070,232,126,1.6896551724137931,414,5,175190.0,5810.0,1640190.0,633070.0,755.1293103448276,1390.3968253968253,0.5431034482758621,2.5908509327562514,0,137.30612244897958,1.7844827586206897,0.021551724137931036,12.073632086301938,14.310323256433678,13.358337859133368,5.4510384535657,4.844187086458591,6.628212406982597,7.238063431897766,175190.0,0,1.3119478784495706
PRV56502,0,1410,0.0,0,19490,7,6,1.1428571428571428,23,0,1410.0,0.0,0.0,19490.0,201.42857142857142,235.0,0.8571428571428571,0.0,0,6.125,3.2857142857142856,0.0,7.252053951852814,0.0,9.877708099548641,2.0794415416798357,1.9459101490553132,5.310387090635367,5.4638318050256105,1410.0,0,3.1891258174789443
PRV56504,0,17090,200.0,121490,107950,66,38,1.5606060606060606,149,0,17090.0,200.0,121490.0,107950.0,258.93939393939394,449.7368421052632,0.5757575757575758,1.1254284390921723,0,42.29126213592233,2.257575757575758,0.0,9.746307288148506,11.707595464945046,11.589432699447986,4.204692619390966,3.6635616461296463,5.5604485036103455,6.110883670543133,17090.0,0,0.5166703292843761
PRV56507,0,260300,8673.0,460250,239760,42,26,3.8333333333333335,137,10,260300.0,8673.0,460250.0,239760.0,6197.619047619048,10011.538461538461,0.6190476190476191,1.9196279612946279,0,10.956521739130434,3.261904761904762,0.23809523809523808,12.469593932696368,13.039527271825175,12.387397872819351,3.7612001156935624,3.295836866004329,8.732081811969232,9.211593432721392,260300.0,0,1.8328266663552994
PRV56508,0,48580,360.0,949510,429880,177,84,1.5593220338983051,321,0,48580.0,360.0,949510.0,429880.0,274.4632768361582,578.3333333333334,0.4745762711864407,2.2087791941937285,0,113.51086956521739,1.8135593220338984,0.0,10.79098778694702,13.763702394212132,12.97126370518296,5.181783550292085,4.442651256490317,5.618454323287733,6.361878017157228,48580.0,0,1.133451050460055
PRV56509,0,42370,190.0,562540,378490,117,55,1.3333333333333333,235,0,42370.0,190.0,562540.0,378490.0,362.13675213675214,770.3636363636364,0.4700854700854701,1.4862744061930302,0,87.75,2.0085470085470085,0.0,10.654219444947001,13.240219299293335,12.843947573505604,4.770684624465665,4.02535169073515,5.8947794909702615,6.6481599048699564,42370.0,0,0.9996422441364564
PRV56510,0,800,20.0,3000,12050,9,7,0.0,23,0,800.0,20.0,3000.0,12050.0,88.88888888888889,114.28571428571429,0.7777777777777778,0.24896265560165975,0,0.0,2.5555555555555554,0.0,6.68586094706836,8.006700845440367,9.396902923027392,2.302585092994046,2.0794415416798357,4.498574339722272,4.747413519214636,800.0,0,1.3038966035559096
PRV56511,0,6060,100.0,61570,63350,23,19,0.9130434782608696,58,0,6060.0,100.0,61570.0,63350.0,263.4782608695652,318.94736842105266,0.8260869565217391,0.9719021310181531,0,25.19047619047619,2.5217391304347827,0.0,8.709630081951286,11.027946259449502,11.05644597094435,3.1780538303479458,2.995732273553991,5.577759058391556,5.768156508582282,6059.999999999999,0,0.5350279741897246
PRV56512,0,10050,60.0,159000,45590,27,17,1.0740740740740742,49,0,10050.0,60.0,159000.0,45590.0,372.22222222222223,591.1764705882352,0.6296296296296297,3.487606931344593,0,25.137931034482754,1.8148148148148149,0.0,9.21542741102474,11.976665770490767,10.727465607601715,3.332204510175204,2.8903717578961645,5.9221740122760735,6.383804682673207,10050.0,0,0.2702248013307596
PRV56514,0,1230,100.0,0,4990,6,6,5.333333333333333,22,0,1230.0,100.0,0.0,4990.0,205.0,205.0,1.0,0.0,0,1.125,3.6666666666666665,0.0,7.115582126184454,0.0,8.515391569469609,1.9459101490553132,1.9459101490553132,5.327876168789581,5.327876168789581,1230.0,0,3.1891258174789443
PRV56515,0,2640,0.0,25000,7040,7,6,0.1428571428571428,14,0,2640.0,0.0,25000.0,7040.0,377.14285714285717,440.0,0.8571428571428571,3.5511363636363638,0,49.00000000000002,2.0,0.0,7.878912912297133,10.12667110305036,8.859505484519133,2.0794415416798357,1.9459101490553132,5.935272053171788,6.089044875446846,2640.0,0,1.0728299208167984
PRV56517,0,38170,370.0,649380,323060,123,96,1.6504065040650406,240,0,38170.0,370.0,649380.0,323060.0,310.3252032520325,397.6041666666667,0.7804878048780488,2.0100910047669163,0,74.52709359605912,1.951219512195122,0.0,10.549831343981374,13.383774880446456,12.685596438863193,4.820281565605037,4.574710978503383,5.740838035468261,5.987968860977112,38170.0,0,0.9583483891223128
PRV56518,0,900,0.0,4000,2360,2,2,0.0,5,0,900.0,0.0,4000.0,2360.0,450.0,450.0,1.0,1.694915254237288,0,0.0,2.5,0.0,6.803505257608338,8.294299608857235,7.766840537085513,1.0986122886681098,1.0986122886681098,6.111467339502679,6.111467339502679,900.0,0,1.6411698887725923
PRV56519,0,69000,7476.0,94200,12360,7,7,3.857142857142857,50,4,69000.0,7476.0,94200.0,12360.0,9857.142857142857,9857.142857142857,1.0,7.621359223300971,0,1.8148148148148149,7.142857142857143,0.5714285714285714,11.141876276228,11.45318607621936,9.422301633887823,2.0794415416798357,2.0794415416798357,9.196053078653815,9.196053078653815,69000.0,0,1.9602865550451407
PRV56521,0,11840,0.0,155040,79410,32,22,2.46875,79,0,11840.0,0.0,155040.0,79410.0,370.0,538.1818181818181,0.6875,1.9523989421987156,0,12.962025316455696,2.46875,0.0,9.379323364330956,11.951444877052193,11.282392176682402,3.4965075614664802,3.1354942159291497,5.916202062607435,6.290052839040356,11840.0,0,0.2742935226504941
PRV56522,0,1700,0.0,25000,6110,3,3,6.333333333333333,6,0,1700.0,0.0,25000.0,6110.0,566.6666666666666,566.6666666666666,1.0,4.091653027823241,0,0.4736842105263158,2.0,0.0,7.438971592395862,10.12667110305036,8.717845704894916,1.3862943611198906,1.3862943611198906,6.341534391994578,6.341534391994578,1700.0,0,1.382688015899978
PRV56523,1,6670,0.0,96610,44160,21,20,0.9523809523809524,44,0,6670.0,0.0,96610.0,44160.0,317.6190476190476,333.5,0.9523809523809523,2.1877264492753623,0,22.049999999999997,2.0952380952380953,0.0,8.805525052709516,11.478447885353338,10.69559732562212,3.091042453358316,3.044522437723423,5.763996181059394,5.8126368795682835,6669.999999999999,0,0.5044413669212616
PRV56524,0,120,0.0,0,2150,3,3,5.666666666666667,14,0,120.0,0.0,0.0,2150.0,40.0,40.0,1.0,0.0,0,0.5294117647058824,4.666666666666667,0.0,4.795790545596741,0.0,7.67368812926773,1.3862943611198906,1.3862943611198906,3.713572066704308,3.713572066704308,120.0,0,3.1891258174789443
PRV56525,0,18830,140.0,260930,139700,66,45,1.4242424242424243,123,0,18830.0,140.0,260930.0,139700.0,285.3030303030303,418.44444444444446,0.6818181818181818,1.8677881173944166,0,46.34042553191489,1.8636363636363635,0.0,9.843259726985641,12.472011283537407,11.847259703415569,4.204692619390966,3.828641396489095,5.657050796410718,6.038931084346905,18830.0,0,0.4857093391570643
PRV56526,0,9020,180.0,82300,63670,32,26,1.9375,56,0,9020.0,180.0,82300.0,63670.0,281.875,346.9230769230769,0.8125,1.2926024815454689,0,16.516129032258064,1.75,0.0,9.107310471656639,11.31813853725963,11.061484478871714,3.4965075614664802,3.295836866004329,5.645005103953701,5.851981412016307,9020.0,0,0.47738638209373574
PRV56527,0,19990,90.0,271380,119180,57,30,0.8245614035087719,109,0,19990.0,90.0,271380.0,119180.0,350.70175438596493,666.3333333333334,0.5263157894736842,2.2770599093807684,0,69.12765957446808,1.912280701754386,0.0,9.903037451255743,12.511279016563078,11.688398624935344,4.060443010546419,3.4339872044851463,5.862783527769926,6.503289671207057,19990.0,0,0.39859372149070643
PRV56528,0,2400,220.0,24000,25500,21,13,0.0,49,0,2400.0,220.0,24000.0,25500.0,114.28571428571429,184.6153846153846,0.6190476190476191,0.9411764705882353,0,0.0,2.3333333333333335,0.0,7.783640596221253,10.085850775128717,10.146472946063877,3.091042453358316,2.6390573296152584,4.747413519214636,5.223676708163495,2400.0,0,1.0705954221351617
PRV56529,0,4970,110.0,48250,67190,34,30,0.3529411764705882,70,0,4970.0,110.0,48250.0,67190.0,146.1764705882353,165.66666666666666,0.8823529411764706,0.7181128144069058,0,96.33333333333334,2.0588235294117645,0.0,8.511376306094673,10.784171831940965,11.115294588970581,3.5553480614894135,3.4339872044851463,4.991632346970641,5.115995809754082,4970.0,0,0.9834815893194714
PRV56530,0,380,0.0,25000,5380,3,3,13.333333333333334,5,0,380.0,0.0,25000.0,5380.0,126.66666666666667,126.66666666666667,1.0,4.646840148698884,0,0.22499999999999998,1.6666666666666667,0.0,5.942799375126701,10.12667110305036,8.59062950948942,1.3862943611198906,1.3862943611198906,4.8494227005125365,4.8494227005125365,380.0,0,1.6262480310197682
PRV56531,0,300,0.0,24660,6710,5,5,0.0,11,0,300.0,0.0,24660.0,6710.0,60.0,60.0,1.0,3.675111773472429,0,0.0,2.2,0.0,5.707110264748875,10.11297832739655,8.811503250158239,1.791759469228055,1.791759469228055,4.110873864173311,4.110873864173311,300.0,0,1.728493556877677
PRV56533,0,93000,14952.0,319210,38930,15,15,4.2,95,7,93000.0,14952.0,319210.0,38930.0,6200.0,6200.0,1.0,8.19958900590804,0,3.571428571428571,6.333333333333333,0.4666666666666667,11.440365524765756,12.673607605116901,10.56954612740534,2.772588722239781,2.772588722239781,8.732465848349879,8.732465848349879,93000.0,0,1.6444420901462433
PRV56535,0,17920,320.0,131490,169250,67,50,0.8656716417910447,138,0,17920.0,320.0,131490.0,169250.0,267.46268656716416,358.4,0.746268656716418,0.7768980797636632,0,77.39655172413794,2.0597014925373136,0.0,9.793728488543389,11.786693687193122,12.039138099176565,4.219507705176107,3.9318256327243257,5.592711934337005,5.884435974349459,17920.0,0,0.5810277439413056
PRV56536,0,17500,90.0,147490,95770,65,34,2.0615384615384613,144,0,17500.0,90.0,147490.0,95770.0,269.2307692307692,514.7058823529412,0.5230769230769231,1.540043855069437,0,31.52985074626866,2.2153846153846155,0.0,9.770013301136158,11.901522435951248,11.46971520414435,4.189654742026425,3.5553480614894135,5.59927629480429,6.24553660753237,17500.0,0,0.4902167470215141
PRV56537,0,22710,220.0,265540,226780,104,74,1.3557692307692308,206,0,22710.0,220.0,265540.0,226780.0,218.3653846153846,306.8918918918919,0.7115384615384616,1.1709145427286356,0,76.70921985815602,1.9807692307692308,0.0,10.030604667595593,12.489524533353777,12.331740073076034,4.653960350157523,4.31748811353631,5.39073876244647,5.729748721007533,22710.0,0,0.7835418535695751
PRV56538,0,4480,30.0,93200,33960,23,11,0.8260869565217391,46,0,4480.0,30.0,93200.0,33960.0,194.7826086956522,407.27272727272725,0.4782608695652174,2.7444051825677267,0,27.842105263157894,2.0,0.0,8.407601514786142,11.442513730229855,10.432968086399285,3.1780538303479458,2.4849066497880004,5.277004904372422,6.011935400289367,4480.0,0,0.709781972742773
PRV56539,0,900,0.0,0,4780,1,1,0.0,5,0,900.0,0.0,0.0,4780.0,900.0,900.0,1.0,0.0,0,0.0,5.0,0.0,6.803505257608338,0.0,8.472405008626103,0.6931471805599453,0.6931471805599453,6.803505257608338,6.803505257608338,900.0,0,3.1891258174789443
PRV56540,0,0,1068.0,12000,550,1,1,5.0,10,0,30.0,1068.0,12000.0,550.0,0.0,0.0,1.0,21.818181818181817,0,0.2,10.0,0.0,0.0,9.392745258631441,6.311734809152915,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,0,4.501459320874318
PRV56541,1,584000,56604.0,782290,85150,54,53,6.0,269,35,584000.0,56604.0,782290.0,85150.0,10814.814814814816,11018.867924528302,0.9814814814814815,9.187199060481504,1,9.0,4.981481481481482,0.6481481481481481,13.277657974137664,13.569982073069093,11.352181430003084,4.007333185232471,3.9889840465642745,9.28876467672482,9.307455097565057,584000.0,1,2.023451463758136
PRV56543,0,22000,4272.0,22800,5870,4,4,3.0,29,0,22000.0,4272.0,22800.0,5870.0,5500.0,5500.0,1.0,3.8841567291311754,0,1.3333333333333333,7.25,0.0,9.99884318585288,10.034559673629849,8.677780256064185,1.6094379124341003,1.6094379124341003,8.612685172875459,8.612685172875459,22000.0,0,1.5628348739042357
PRV56544,0,99630,17088.0,199050,19410,20,20,3.8,112,8,99630.0,17088.0,199050.0,19410.0,4981.5,4981.5,1.0,10.255023183925811,0,5.2631578947368425,5.6,0.4,11.509228640125938,12.201316352279195,9.873595194671092,3.044522437723423,3.044522437723423,8.513687052086949,8.513687052086949,99630.0,0,1.4953869235671582
PRV56545,0,7000,1068.0,7000,3600,1,1,6.0,9,0,7000.0,1068.0,7000.0,3600.0,7000.0,7000.0,1.0,1.9444444444444444,0,0.16666666666666666,9.0,0.0,8.853808274977197,8.853808274977197,8.188966863648876,0.6931471805599453,0.6931471805599453,8.853808274977197,8.853808274977197,7000.0,0,1.8540940156784618
PRV56546,0,80000,8544.0,163050,11440,9,9,5.555555555555555,61,7,80000.0,8544.0,163050.0,11440.0,8888.888888888889,8888.888888888889,1.0,14.252622377622378,0,1.62,6.777777777777778,0.7777777777777778,11.289794413577894,12.001818314286668,9.344958673700944,2.302585092994046,2.302585092994046,9.092669829992149,9.092669829992149,80000.0,0,1.8898509935831787
PRV56547,0,60000,7476.0,120310,19330,7,7,4.714285714285714,44,4,60000.0,7476.0,120310.0,19330.0,8571.42857142857,8571.42857142857,1.0,6.2240041386445935,0,1.4848484848484849,6.285714285714286,0.5714285714285714,11.002116507732017,11.697835335854052,9.869465303921691,2.0794415416798357,2.0794415416798357,9.056306352010564,9.056306352010564,59999.99999999999,0,1.8650763611209633
PRV56548,0,124000,8544.0,242500,36280,8,7,6.375,56,6,124000.0,8544.0,242500.0,36280.0,15500.0,17714.285714285714,0.875,6.684123484013231,0,1.2549019607843137,7.0,0.75,11.728044909070785,12.398761113062513,10.499049467245019,2.1972245773362196,2.0794415416798357,9.648659816955295,9.782183145551432,124000.0,0,2.2686499518857817
PRV56549,0,14000,2136.0,28000,28580,2,2,3.5,17,1,14000.0,2136.0,28000.0,28580.0,7000.0,7000.0,1.0,0.979706088173548,0,0.5714285714285714,8.5,0.5,9.546884034617925,10.239995502805316,10.26049744037489,1.0986122886681098,1.0986122886681098,8.853808274977197,8.853808274977197,14000.0,0,1.7271133358199267
PRV56550,1,554890,58740.0,1070070,201370,80,65,4.2875,301,35,554890.0,58740.0,1070070.0,201370.0,6936.125,8536.76923076923,0.8125,5.313949446292893,1,18.658892128279884,3.7625,0.4375,13.226526977043877,13.883235559376871,12.212904256843137,4.394449154672439,4.189654742026425,8.844642702539662,9.052255038464605,554890.0,1,1.7232587652815046
PRV56551,0,14070,100.0,121110,113880,36,30,1.9166666666666667,84,1,14070.0,100.0,121110.0,113880.0,390.8333333333333,469.0,0.8333333333333334,1.0634878819810327,0,18.782608695652172,2.3333333333333335,0.027777777777777776,9.551871220788255,11.704462759437494,11.642909322526585,3.6109179126442243,3.4339872044851463,5.970836579312015,6.152732694704104,14070.0,0,0.37493286485386784
PRV56552,0,7390,0.0,46180,71380,24,16,0.875,62,0,7390.0,0.0,46180.0,71380.0,307.9166666666667,461.875,0.6666666666666666,0.6469599327542729,0,27.428571428571427,2.5833333333333335,0.0,8.908018322784887,10.740323737069875,11.175787006472497,3.2188758248682006,2.833213344056216,5.733071553362732,6.137457039233777,7390.0,0,0.39906132020422364
PRV56553,0,14620,140.0,189940,125850,65,38,2.246153846153846,148,0,14620.0,140.0,189940.0,125850.0,224.92307692307693,384.7368421052632,0.5846153846153846,1.5092570520460866,0,28.93835616438356,2.276923076923077,0.0,9.590214130417438,12.154468776603554,11.742853946499315,4.189654742026425,3.6635616461296463,5.420194573737083,5.955155380759409,14620.0,0,0.612226083487841
PRV56554,0,13810,190.0,226240,100740,48,46,0.5416666666666666,104,0,13810.0,190.0,226240.0,100740.0,287.7083333333333,300.2173913043478,0.9583333333333334,2.2457812189795514,0,88.61538461538463,2.1666666666666665,0.0,9.533220655077928,12.329356081765441,11.520308145793951,3.8918202981106265,3.8501476017100584,5.665416951279435,5.707832234313122,13810.0,0,0.5765095276238577
PRV56555,0,494800,61944.0,1150410,153930,69,67,6.144927536231884,265,29,494800.0,61944.0,1150410.0,153930.0,7171.014492753623,7385.074626865671,0.9710144927536232,7.473591892418632,1,11.22877358490566,3.8405797101449277,0.42028985507246375,13.11191094051702,13.95562982779472,11.944259729042448,4.248495242049359,4.219507705176107,8.877941855463867,8.907351699188391,494800.0,1,1.7435556735648838
PRV56556,0,852530,81902.0,4336810,1975110,880,384,1.6875,1147,40,852530.0,81902.0,4336810.0,1975110.0,968.7840909090909,2220.1302083333335,0.43636363636363634,2.1957308706856833,1,521.4814814814815,1.303409090909091,0.045454545454545456,13.655964851115032,15.282649843357442,14.496135157269702,6.78105762593618,5.953243334287785,6.877073460029675,7.705771448170288,852530.0,1,2.1936558828238595
PRV56557,0,22690,90.0,369440,154620,65,57,2.923076923076923,125,0,22690.0,90.0,369440.0,154620.0,349.0769230769231,398.0701754385965,0.8769230769230769,2.389341611693183,0,22.236842105263158,1.9230769230769231,0.0,10.02972364908127,12.81974633138414,11.948732240322185,4.189654742026425,4.060443010546419,5.858152910555106,5.989137279717312,22690.0,0,0.5857281989610156
PRV56559,0,345330,3470.0,5065120,2718490,1113,807,1.4788858939802336,1284,0,345330.0,3470.0,5065120.0,2718490.0,310.26954177897574,427.9182156133829,0.7250673854447439,1.8632108265985896,0,752.593560145808,1.1536388140161724,0.0,12.752258656353872,15.437888584816887,14.815587504913378,7.01571242048723,6.694562058521095,5.740659230640083,6.061266261158136,345330.0,0,2.4943167203560668
PRV56560,1,3212000,266680.0,14164680,5292670,2313,919,1.9917855598789451,2163,115,1325226.4999999981,123459.19999999998,5880255.89999999,2901267.1999999937,1388.672719412019,3495.1033732317737,0.39731949848681364,2.6762824812429264,1,1161.269589754721,0.9351491569390402,0.04971897968006917,14.982404665381244,16.466262170696663,15.481833591341665,7.746732907753622,6.824373670043086,7.236823544740754,8.159404305340495,3212000.0,1,2.833829831660489
